1, 1492.2570089068067, 1278.4042225262756
2, 1492.2570089068067, 1335.2013245869464
3, 1547.890219427835, 1375.883366492743
4, 1547.890219427835, 1412.9765016117738
5, 1552.9161902902617, 1437.2878387037929
6, 1646.9570852855538, 1486.9017963699685
7, 1646.9570852855538, 1516.9291608948627
8, 1646.9570852855538, 1535.8739677688245
9, 1653.7217912289377, 1551.3061181314908
10, 1653.7217912289377, 1571.0461612467172
11, 1679.1278679221402, 1586.288398758913
12, 1748.8801920765468, 1600.6980104336874
13, 1748.8801920765468, 1613.8417219745265
14, 1748.8801920765468, 1628.8195334877928
15, 1749.7986356626845, 1640.915683127598
16, 1762.9548553412765, 1665.2742910248508
17, 1793.3919758674556, 1690.4927090282533
18, 1803.292820692528, 1715.9098788498445
19, 1813.5388418007765, 1737.079155993294
20, 1823.2965870407097, 1754.58153470073
21, 1836.7966715511513, 1775.3846137369985
22, 1857.7799324606933, 1793.967192394246
23, 1857.7799324606933, 1808.3190158045204
24, 1932.7120843766259, 1827.3663631800132
25, 1957.702252779303, 1846.1948400780987
26, 1961.5510115022414, 1866.317372102342
27, 1974.9208292905996, 1888.3653552108588
28, 2061.783511433824, 1909.5040172378797
29, 2061.783511433824, 1927.3457970909296
30, 2061.783511433824, 1957.1882436977487
31, 2084.1972105694745, 1975.8605381659452
32, 2084.1972105694745, 1987.1487096176998
33, 2089.659325676506, 2006.0352296170497
34, 2090.3974571036274, 2029.599431776725
35, 2103.1687677617588, 2047.5601872824589
36, 2103.1687677617588, 2058.29154955181
37, 2122.3701335610767, 2077.4305078401944
38, 2158.92534041978, 2085.3850361607288
39, 2166.5507687468, 2098.8124680784395
40, 2166.5507687468, 2106.423267850323
41, 2166.5507687468, 2116.2543775373165
42, 2174.010867784373, 2126.33953605034
43, 2181.0566557777715, 2140.4923926940205
44, 2181.0566557777715, 2146.396616860792
45, 2181.0566557777715, 2149.060333049111
46, 2181.0566557777715, 2154.7274080824504
47, 2183.5217976070135, 2157.1049089826297
48, 2199.903632521884, 2161.135680823511
49, 2211.660079297932, 2166.964719966094
50, 2211.660079297932, 2171.41485723404
51, 2211.660079297932, 2175.329221905516
52, 2212.1651105051264, 2178.908077493134
53, 2215.90285360813, 2183.2873828107736
54, 2215.90285360813, 2184.628787683924
55, 2215.90285360813, 2187.0295713460623
56, 2233.845439338133, 2191.6943625356134
57, 2233.845439338133, 2194.4487710735357
58, 2233.845439338133, 2199.5194966951663
59, 2233.845439338133, 2201.930499730314
60, 2240.5082038823143, 2209.6090321032057
61, 2241.353579099596, 2213.663287432129
62, 2258.451032196548, 2219.999808398977
63, 2264.858193963007, 2225.259131346848
64, 2270.0767696147664, 2231.1852197332887
65, 2270.0767696147664, 2235.7392152569205
66, 2270.0767696147664, 2239.701410235289
67, 2272.923384702351, 2246.579056608557
68, 2273.5776142287687, 2251.5426807281924
69, 2282.2767042595515, 2258.716522102357
70, 2288.7399249030273, 2260.6460526811215
71, 2288.7399249030273, 2262.324965681216
72, 2288.7399249030273, 2265.8439273597537
73, 2298.7746464584748, 2271.121611653733
74, 2298.7746464584748, 2274.461475965613
75, 2298.7746464584748, 2277.4326831418325
76, 2298.7746464584748, 2280.5057272199942
77, 2300.906464242126, 2283.284479399231
78, 2303.4451438679635, 2285.769419591924
79, 2303.4451438679635, 2288.195860918839
80, 2313.47367066607, 2291.1667052140947
81, 2313.47367066607, 2293.2058632180706
82, 2318.917288971251, 2294.527141082894
83, 2318.917288971251, 2295.581396307293
84, 2318.917288971251, 2296.5796121228777
85, 2318.917288971251, 2298.1669942461463
86, 2318.917288971251, 2300.070011149665
87, 2319.2523218207743, 2301.333822803348
88, 2319.2523218207743, 2302.5442494846907
89, 2324.4002708651906, 2304.137666319217
90, 2324.4002708651906, 2306.4413413959064
91, 2331.5662544651473, 2308.8486754500436
92, 2331.5662544651473, 2310.909755126789
93, 2349.977130195214, 2315.2198084009533
94, 2349.977130195214, 2316.423622545382
95, 2349.977130195214, 2318.6611667923585
96, 2349.977130195214, 2320.5240801306386
97, 2349.977130195214, 2322.7164413291803
98, 2349.977130195214, 2324.3757515852503
99, 2349.977130195214, 2326.9365204131664
100, 2360.696627895939, 2330.2764579380946
101, 2362.194215710098, 2334.2934714275
102, 2363.1611408442222, 2335.471895921583
103, 2363.1611408442222, 2338.3541329984987
104, 2363.1611408442222, 2339.9620589108245
105, 2367.0798057996512, 2343.6424821272844
106, 2370.592808705875, 2348.025697452321
107, 2370.592808705875, 2351.564718215935
108, 2370.592808705875, 2353.4996349732455
109, 2370.592808705875, 2356.551614318057
110, 2370.6851008810872, 2358.692336209864
111, 2371.71597722698, 2361.8398182205483
112, 2371.71597722698, 2362.969931196285
113, 2371.71597722698, 2364.600843122179
114, 2371.71597722698, 2365.3035352289453
115, 2371.71597722698, 2365.5429603675716
116, 2371.71597722698, 2366.1510636627295
117, 2371.71597722698, 2366.66268827293
118, 2371.71597722698, 2367.081709345463
119, 2373.7891504790764, 2367.543536305822
120, 2373.7891504790764, 2367.629390629384
121, 2375.1864712190077, 2368.0166887330956
122, 2376.1167701871364, 2368.4601668943196
123, 2377.1039414998463, 2368.9784902460606
124, 2380.286324259264, 2369.3125221238242
125, 2380.286324259264, 2370.177685369401
126, 2380.683578605998, 2370.908342178609
127, 2380.683578605998, 2371.796863624089
128, 2380.683578605998, 2372.917415059958
129, 2380.683578605998, 2373.197194569544
130, 2380.683578605998, 2373.7518133715157
131, 2380.683578605998, 2374.3513058081116
132, 2380.683578605998, 2374.8088451762956
