1, 2.0349311114400086, 0.8472595144365824
2, 2.30442982050384, 1.4759183413354888
3, 2.8694263882780398, 2.2978444059564556
4, 3.5730765301938137, 2.8585592342170156
5, 4.2039604304699125, 3.4443877515705985
6, 4.791922748586395, 3.9507654355175372
7, 5.767835232562517, 4.583201258227639
8, 7.850366246287463, 5.534827872050146
9, 9.702902706289331, 6.941491476327245
10, 11.791358741856856, 8.790322379739344
11, 14.250469973301675, 11.069574821942457
12, 16.60169365210108, 13.744366053736387
13, 20.818987204487136, 16.309581879054633
14, 25.296880094503752, 19.457225489378033
15, 29.135031434232268, 20.45071754368371
16, 29.7089492469104, 21.925100678452555
17, 35.65429154398993, 24.441105623739656
18, 40.09293000888313, 27.207040505705237
19, 42.39030542289821, 31.886915127208276
20, 49.942946944939784, 36.44698957840736
21, 56.22465593736381, 39.141001040180164
22, 61.905370495594845, 44.966262075618054
23, 72.0638552763472, 53.23376482324858
24, 78.6513177854656, 56.69310157720575
25, 89.28659643404484, 70.19882596372749
26, 102.28269294278314, 69.1558845256576
27, 115.98619054096557, 81.90834880805502
28, 139.32944364874209, 101.39423432791892
29, 153.47426922307184, 115.11140416226914
30, 165.55670196593607, 125.02723408464752
31, 185.9935973933997, 133.98524463111988
32, 190.17812517203782, 148.91723153160717
33, 210.78427015662606, 171.14221422119473
34, 225.9753667911961, 175.20934340491698
35, 250.11987772349949, 200.98850808339895
36, 271.9154585947667, 198.77299878885228
37, 293.71324545955906, 229.12932364240814
38, 316.438337331278, 242.89510324535254
39, 362.97438671473435, 266.0214324349973
40, 393.42270622787044, 310.5823717461087
41, 422.79574592059976, 335.18376107917516
42, 468.2929420491946, 382.535694048254
43, 534.3467670329054, 396.90171244280367
44, 575.3301631163747, 431.79097205299894
45, 643.9853157625785, 486.0639632230863
46, 675.2664429036113, 513.0956946540017
47, 739.3972897360245, 576.4607378862429
48, 761.0267075373087, 607.4716253210737
49, 821.0481611654812, 634.3580047925949
50, 895.6999708111161, 734.5940643540979
51, 972.4140416497825, 740.1622327412525
52, 1021.8390799340974, 763.8091242166024
53, 1152.133617404608, 988.3027727595097
54, 1274.7270324314234, 1016.5789053935925
55, 1452.3422778387132, 1086.7101012645498
56, 1620.575410951298, 1156.2297804073132
57, 1796.7397007826448, 1438.3217243340157
58, 1871.9373913682152, 1518.1970027262726
59, 2091.4871631342144, 1614.2846295653937
60, 2127.065972072732, 1598.9476490917195
61, 2415.8503913023774, 1768.8849679712125
62, 2473.7002819491245, 1956.7129060186865
63, 2685.321211690412, 2117.9898174106625
64, 2791.8622753844065, 2147.4077645601
65, 3489.165423885456, 2620.1070908316847
66, 3578.42025502266, 2655.8736061107234
67, 3926.0038022453955, 2903.929175487505
68, 4075.3293645973718, 3032.4549187626044
69, 4385.969433251625, 3502.6448996535205
70, 4888.458621469414, 3633.611576795787
71, 5649.608124700138, 3972.262677067453
72, 5799.302683672766, 4392.342745234983
73, 6382.189184897161, 4729.283547617093
74, 7424.539907942044, 5652.1997245663915
75, 8878.299884420137, 6455.9982981308185
76, 9609.43874118785, 6999.889053065987
77, 9928.708213568427, 7775.304735200488
78, 10803.97417825897, 8099.779770838208
79, 11081.850903663371, 8889.853278183047
80, 12044.885242208886, 9046.199697013339
81, 13024.012862144613, 9903.767449177163
82, 13836.55763573768, 10123.28343699829
83, 15471.473621737867, 11787.970493187906
84, 17468.582792267745, 13407.726590791024
85, 18568.522573826052, 14643.074392449336
86, 20691.763644633313, 16070.65183722908
87, 23447.380885013532, 18987.409641977876
88, 24401.378173786994, 18921.377183286844
89, 28809.248091558602, 20817.1311001183
90, 31018.41033902265, 24000.18751388953
91, 33979.06317451302, 24982.22076216694
92, 38895.63648354565, 27614.474659517047
93, 41444.14102005226, 29365.498432246834
94, 42956.86294849769, 30320.933274593168
95, 47958.193871718344, 34906.4536931846
96, 52049.947090873386, 39553.843469231506
97, 57381.136791285266, 40165.11652902084
98, 63381.27056324493, 48519.90914716023
99, 65442.19912723379, 52596.64340207414
100, 69339.14078379617, 54242.79626021402
1, 1.7502487828438642, 0.8928528481497529
2, 2.091375220540744, 1.3923760021861185
3, 2.447008148621441, 1.9594857644150536
4, 3.1269292501420933, 2.4097827797898326
5, 3.7960587668359045, 3.019772578136949
6, 4.3128117143840825, 3.6734238807485236
7, 5.210413550003845, 4.289283274588513
8, 6.662882743726983, 5.181129813949308
9, 8.844601578856944, 6.536139405093589
10, 10.593629172665988, 8.377974614371212
11, 13.181954063050144, 10.331948817700885
12, 16.07228164527256, 12.443588111192371
13, 17.770823843829252, 14.024738928217817
14, 19.61486416280389, 14.760939731922527
15, 21.307963078465814, 16.21361170722716
16, 21.773989070086493, 15.595402692852987
17, 23.337237942514044, 18.190356210255374
18, 26.071591739308744, 20.908413841792097
19, 29.74938434240228, 22.74568371830962
20, 33.83115262399508, 26.38658068924246
21, 38.61190304811788, 27.81564398534896
22, 41.24817567842674, 32.060814316432136
23, 45.50769738793903, 33.98348891814386
24, 51.585371806859335, 44.05705897600809
25, 58.231782605569336, 47.493531180377815
26, 63.55240985614016, 52.267931794509394
27, 70.56530024031304, 58.63484565381499
28, 80.54132244421952, 60.7229494675613
29, 83.57066894555835, 60.1550907084027
30, 90.75633018121313, 73.39291106312454
31, 103.83782245625152, 76.18677469472804
32, 114.2302294084554, 90.3792042229399
33, 125.96478825700017, 104.09938522781282
34, 137.3084761154694, 98.31316330630543
35, 152.18817444941092, 112.86483347200965
36, 168.53137851367873, 127.66168418230771
37, 189.45942513183127, 136.35606689738012
